link,img,brand,name,price,discount_price,Color,SSD,RAM,Operating_System,Screen_Size,Disk_Drive,Warranty Summary,rating_performance,rating_battery,rating_desing,rating_display,rating,count_rating,count_review,Warranty_Summary
https://www.flipkart.com/lenovo-ideapad-gaming-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-15ach6-laptop/p/itm07c3615f9f1f8?pid=COMGFM5BDH8MBRDH&lid=LSTCOMGFM5BDH8MBRDHG02O1O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_433&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGFM5BDH8MBRDH.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo,"Lenovo IdeaPad Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 15ACH6 Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 kg, With MS Office)","₹1,35,690","₹97,990",Shadow Black,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,Null,Null,Null,Null,4.2,406,36,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection
https://www.flipkart.com/msi-creator-m16-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-a12ud-633in-laptop/p/itm7278f7c19f63e?pid=COMGGZ23HRHBU5WP&lid=LSTCOMGGZ23HRHBU5WPX2CDIG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_434&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGGZ23HRHBU5WP.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/f/o/u/creator-m16-a12ud-notebook-msi-original-imaghffhcg3zcdju.jpeg?q=70,MSI,"MSI Creator M16 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) Creator M16 A12UD-633IN Creator Laptop  (16 inch, Black, 2.26 kg)","₹1,28,990","₹1,05,990",Black,Yes,16 GB,Windows 11 Home,40.64 cm (16 inch),Not Available,,Null,Null,Null,Null,4.2,406,36,2 Year On-Site & Carry-In Warranty
https://www.flipkart.com/asus-vivobook-16x-ryzen-5-hexa-core-r5-5600h-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb511ws-laptop/p/itm2b26182c33ac7?pid=COMGHFCKYYXJZE3G&lid=LSTCOMGHFCKYYXJZE3GHIRDLR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_435&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGHFCKYYXJZE3G.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/j/z/m1603qa-mb511ws-laptop-asus-original-imaghfbtdt8fzsss.jpeg?q=70,ASUS,"ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Laptop  (16 inch, Quiet Blue, 1.8 kg, With MS Office)","₹74,990","₹53,990",Quiet Blue,Yes,16 GB,Windows 11 Home,40.64 cm (16 inch),Not Available,,Null,Null,Null,Null,4.9,7,0,1 Year Onsite Warranty
https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_440&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_jpJF8rfuFrzQRCXYOqOC5PQ5j%2Bd%2FlfRDnwcxKes%2BAIsAowa5qU9RbIIKGsKV9lTm9IZh0tKUJjfPD7mBGNZmvw%3D%3D&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS,"ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) G513IE-HN040WS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 kg, With MS Office)","₹1,15,990","₹85,990",Eclipse Gray,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.3,3.5,4.5,4.1,4.5,168,18,1 Year Onsite Warranty
https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-laptop/p/itme9af20e47eba2?pid=COMG6EZ2RZKMAPX9&lid=LSTCOMG6EZ2RZKMAPX9GTELIV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_441&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMG6EZ2RZKMAPX9.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)","₹92,320","₹58,900",Shadow Black,Yes,8 GB,Windows 10 Home,39.62 cm (15.6 inch),Not Available,,4.4,3.3,4.3,4.0,3.9,117,15,1 Year Warranty + 1 Year Premium Care + 1 Year ADP
https://www.flipkart.com/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-inspiron-3525-thin-light-laptop/p/itm50e4a401de3f8?pid=COMGF3B77Q3Y5RRQ&lid=LSTCOMGF3B77Q3Y5RRQISKMQD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_443&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGF3B77Q3Y5RRQ.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70,DELL,"DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.68 Kg, With MS Office)","₹55,383","₹43,490",Carbon Black,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,Null,Null,Null,Null,4.6,7,1,1 Year Onsite Hardware Service
https://www.flipkart.com/lenovo-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARF6GSIV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_444&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_jpJF8rfuFrzQRCXYOqOC5PQ5j%2Bd%2FlfRDnwcxKes%2BAIuovR3LpM7n1ODJFFglcEwb%2Fa0YdCGv0u1SDz2lCShgIQ%3D%3D&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70,Lenovo,"Lenovo Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 Kg, With MS Office)","₹48,490","₹33,890",Platinum Grey,Yes,8 GB,Windows 11 Home,39.62 cm (15.6 Inch),Not Available,,4.1,3.6,4.1,3.9,4.2,193,18,2 Years Onsite�Warranty
https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-4-gb-512-gb-ssd-windows-10-3501-thin-light-laptop/p/itmbfdbe536fe09e?pid=COMG24PGWEJEQCZN&lid=LSTCOMG24PGWEJEQCZN9AXDZH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_446&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMG24PGWEJEQCZN.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ku5ufm80/computer/c/i/t/inspiron-3501-thin-and-light-laptop-dell-original-imag7cssncgagqpb.jpeg?q=70,DELL,"DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 Kg, With MS Office)","₹46,156","₹45,990",Softmint,Yes,4 GB,Windows 10,39.62 cm (15.6 inch),Not Available,,4.1,3.7,4.3,4.3,4.4,126,33,1 Year Onsite Warranty
https://www.flipkart.com/asus-rog-zephyrus-g15-ryzen-9-octa-core-amd-r9-6900hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-240-hz-ga503rw-ln067ws-gaming-laptop/p/itmf85f93675eadd?pid=COMGFWCYZ3GYT3WZ&lid=LSTCOMGFWCYZ3GYT3WZCJN5AD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_447&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGFWCYZ3GYT3WZ.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l58iaa80/computer/e/u/f/ga503rm-hq030ws-gaming-laptop-asus-original-imagfyjedtcx2vfw.jpeg?q=70,ASUS,"ASUS ROG Zephyrus G15 Ryzen 9 Octa Core AMD R9-6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/240 Hz) GA503RW-LN067WS Gaming Laptop  (15.6 inch, Eclipse Gray, 1.90 kg, With MS Office)","₹2,44,990","₹1,89,990",Eclipse Gray,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,Null,Null,Null,Null,4.4,126,33,1 Year Onsite Warranty
https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm6309d1054ff28?pid=COMGEHP5MQDBZZPG&lid=LSTCOMGEHP5MQDBZZPGMQIPYS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_451&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGEHP5MQDBZZPG.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70,Infinix,"Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop  (14 Inch, Aurora Green, 1.24 kg)","₹59,999","₹44,990",Aurora Green,Yes,8 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,4.3,3.9,4.5,4.4,4.2,705,101,1 Year Onsite Warranty
https://www.flipkart.com/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itm066161294799e?pid=COMG3P7NZZW3SXFG&lid=LSTCOMG3P7NZZW3SXFGCFKJQR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_453&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMG3P7NZZW3SXFG.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL,"DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) G15-5510 / inspiron 5510 Gaming Laptop  (15.6 inches, Dark Shadow Grey, 2.4 kg, With MS Office)","₹83,557","₹76,990",Dark Shadow Grey,Yes,16 GB,Windows 10,39.62 cm (15.6 inches),Not Available,,Null,Null,Null,Null,4.4,31,1,1 Year Premium Support
https://www.flipkart.com/acer-intel-evo-swift-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-sf514-55ta-thin-light-laptop/p/itm2615edee79ad5?pid=COMG8ZERNFVMXU8Z&lid=LSTCOMG8ZERNFVMXU8ZUHPCYV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_454&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMG8ZERNFVMXU8Z.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kykgb680/computer/r/9/e/-original-imagarytzgkp5t3q.jpeg?q=70,acer,"acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light Laptop  (14 Inch, Mist Green, 1.05 Kg, With MS Office)","₹1,09,999","₹79,990",Mist Green,Yes,8 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,Null,Null,Null,Null,4.8,5,0,1 Year International Travelers Warranty (ITW)
https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-x415ja-eb531ws-notebook/p/itmff52b70c423a7?pid=COMGG763SPGK3NTB&lid=LSTCOMGG763SPGK3NTBNINUE9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_455&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=6bf1a0ba-b0f9-40dd-a7e9-bca37c05b348.COMGG763SPGK3NTB.SEARCH&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l5jxt3k0/computer/o/t/v/vivobook-notebook-asus-original-imagg763qstjsura.jpeg?q=70,ASUS,"ASUS Vivobook 14 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) X415JA-EB531WS Notebook  (14 inch, Transparent Silver, 1.6 kg, With MS Office)","₹73,990","₹47,990",Transparent Silver,Yes,16 GB,Windows 11 Home,35.56 cm (14 inch),Not Available,,Null,Null,Null,Null,3.5,11,3,1 Year Onsite Warranty
https://www.flipkart.com/asus-vivobook-14-2022-ryzen-5-quad-core-amd-r5-3500u-8-gb-512-gb-ssd-windows-11-home-m415da-eb712ws-thin-light-laptop/p/itm291ea229a80a6?pid=COMGCG2GZKRCJUBZ&lid=LSTCOMGCG2GZKRCJUBZ1XPKVP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_456&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_jpJF8rfuFrzQRCXYOqOC5PQ5j%2Bd%2FlfRDnwcxKes%2BAIt76IbE316OAgRq7GkRZ8Hq8iqEDH1LrW8k7%2F%2Fjte2GpA%3D%3D&ppt=None&ppn=None&ssid=dtda8trsk00000001676066938046&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS,"ASUS VivoBook 14 (2022) Ryzen 5 Quad Core AMD R5-3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB712WS Thin and Light Laptop  (14 inch, Transparent Silver, 1.60 kg, With MS Office)","₹57,990","₹38,990",Transparent Silver,Yes,8 GB,Windows 11 Home,35.56 cm (14 inch),Not Available,,4.1,3.6,4.2,4.0,4.2,406,36,1 Year Onsite Warranty
https://www.flipkart.com/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_457&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70,ASUS,"ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop  (11.6 Inch, Star Grey, 1.26 Kg)","₹30,990","₹24,290",Star Grey,Yes,4 GB,Windows 11 Home,29.46 cm (11.6 Inch),Not Available,,3.9,3.9,4.2,3.9,4.1,195,18,1 Year Onsite Warranty
https://www.flipkart.com/acer-conceptd-5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-cn515-51-thin-light-laptop/p/itm486d20a0cbf99?pid=COMFNACXBRGGR8YC&lid=LSTCOMFNACXBRGGR8YCAOEMIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_458&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMFNACXBRGGR8YC.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70,acer,"acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Light Laptop  (15.6 inch, White, 1.5 kg)","₹1,19,999","₹1,00,500",White,Yes,8 GB,Windows 10 Home,39.62 cm (15.6 inch),Not Available,,Null,Null,Null,Null,4.1,195,18,1 Year International Travelers Warranty (ITW)
https://www.flipkart.com/asus-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050ti-k6500ze-l502ws-gaming-laptop/p/itm4cbf6d3347d1e?pid=COMGHMKH33QNWCYT&lid=LSTCOMGHMKH33QNWCYTBY98IS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_459&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMGHMKH33QNWCYT.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/z/m/k6500ze-l502ws-gaming-laptop-asus-original-imaghmkhpg3m5qmm.jpeg?q=70,ASUS,"ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti) K6500ZE-L502WS Gaming Laptop  (15.6 inch, Cool Silver, With MS Office)","₹1,14,990","₹95,063",Cool Silver,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,Null,Null,Null,Null,4.1,195,18,1 Year Warranty
https://www.flipkart.com/lenovo-ideapad-core-i3-10th-gen-4-gb-256-gb-ssd-windows-11-home-3-14iil05-thin-light-laptop/p/itmd7e74397f5afe?pid=COMGAM8D5EKGN8QG&lid=LSTCOMGAM8D5EKGN8QGWNNBEK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_463&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMGAM8D5EKGN8QG.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ku4ezrk0/computer/h/x/8/14iil05-thin-and-light-laptop-lenovo-original-imag7anttggbgmzm.jpeg?q=70,Lenovo,"Lenovo IdeaPad Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 14IIL05 Thin and Light Laptop  (14 Inch, Abyss Blue, 1.6 kg, With MS Office)","₹53,790","₹35,990",Abyss Blue,Yes,4 GB,Windows 11 Home,35.56 cm (14 Inch),Not Available,,4.1,Null,4.0,4.0,4.2,64,8,2 Year Onsite�Warranty
https://www.flipkart.com/mi-notebook-horizon-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-jyu4246in-thin-light-laptop/p/itmd089c75cd439e?pid=COMFZEYHZAYXNTDY&lid=LSTCOMFZEYHZAYXNTDYABSQVX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_466&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMFZEYHZAYXNTDY.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/kl2mljk0/computer/h/h/r/na-thin-and-light-laptop-mi-original-imagy9zzhzwbgqha.jpeg?q=70,Mi,"Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4246IN Thin and Light Laptop  (14 inch, Grey, 1.35 kg)","₹65,999","₹59,990",Grey,Yes,8 GB,Windows 10 Home,35.56 cm (14 inch),Not Available,,4.1,3.9,4.2,4.2,4.2,567,59,1 Year Manufacturer Warranty from the Date of Purchase
https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-pro-250-g8-laptop/p/itm4e4e431b9e4ce?pid=COMGACFGEDPUANCQ&lid=LSTCOMGACFGEDPUANCQH8AOMY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_467&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=471da664-9fea-451a-88a0-14e5def0c2e6.COMGACFGEDPUANCQ.SEARCH&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70,HP,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 250 G8 Laptop  (15.6 inch, Black, With MS Office)","₹49,999","₹41,990",Black,Yes,8 GB,Windows 10 Pro,39.62 cm (15.6 inch),Not Available,,Null,Null,Null,Null,4.2,567,59,1 YEAR
https://www.flipkart.com/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-144-hz-g513ie-hn040ws-gaming-laptop/p/itm13c7975bead0a?pid=COMGE73KYN76YZC7&lid=LSTCOMGE73KYN76YZC71JHKIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_468&otracker=AS_Query_HistoryAutoSuggest_1_3_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_1_3_na_na_na&fm=organic&iid=en_0gyTPbJ3beqZVIEFMWxSFdgAV1JHPAsTIYjtpFuuSZo7Le%2B8IW4snJyjfF8dmxBo9IZh0tKUJjfPD7mBGNZmvw%3D%3D&ppt=None&ppn=None&ssid=94ux9umd740000001676066939000&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/416/416/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS,"ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) G513IE-HN040WS Gaming Laptop  (15.6 inch, Eclipse Gray, 2.10 kg, With MS Office)","₹1,15,990","₹85,990",Eclipse Gray,Yes,16 GB,Windows 11 Home,39.62 cm (15.6 inch),Not Available,,4.3,3.5,4.5,4.1,4.5,168,18,1 Year Onsite Warranty
